BVE2000000
#ACCELERATION
0.21,0.2,4,10,1
0.42,0.35,7,17,1
0.63,0.5,10,22,1
0.84,0.6,14,34,1
1.05,0.71,17,42,1
1.26,0.85,20,50,1
1.46,0.93,23,60,1
1.67,1.06,26,68,1
#PERFORMANCE
1.3
0.36
#DELAY
2.4
0.2
0.2
0.2
0.2
0.2
#MOVE
70
70
50
50
100
100
#BRAKE
2
0
10
#PRESSURE
450
775
880
920
#HANDLE
0
8
6
0
#COCKPIT
-700
2750
-1900
#CAR
130
1
75
10
20.1
1
#DEVICE
0
0
1
1
0
2
60
0
#MOTOR_P1
0,49,100
0,49,113
0,50,113
0,50,114
0,50,114
0,51,114
0,51,114
0,51,115
0,52,115
0,52,115
0,52,115
0,52,116
0,53,116
0,53,116
0,53,116
0,54,117
0,54,117
0,54,117
0,55,117
0,55,118
0,55,118
0,56,118
0,56,119
0,56,119
0,57,119
0,57,119
0,57,120
0,58,120
0,58,120
0,58,120
0,59,121
0,59,121
0,59,121
0,59,121
0,60,122
0,60,122
0,60,122
0,61,123
0,61,123
0,61,123
0,62,123
0,62,124
0,62,124
0,63,124
0,63,124
0,63,125
0,64,125
0,64,125
0,64,125
0,65,126
0,65,126
0,65,126
0,66,126
0,66,126
0,66,126
0,66,126
0,67,126
0,67,126
0,67,126
0,68,126
0,68,126
0,68,126
0,69,126
0,69,126
0,69,126
0,70,126
0,70,127
0,70,127
0,71,127
0,71,127
0,71,127
0,72,127
0,72,127
0,72,127
0,73,127
0,73,127
0,73,127
0,73,127
0,74,127
0,74,127
0,74,127
0,75,127
0,75,127
0,75,127
0,76,127
0,76,127
0,76,127
0,77,127
0,77,127
0,77,127
0,78,127
0,78,127
0,78,127
0,79,127
0,79,127
0,79,127
0,80,127
0,80,127
0,80,127
0,80,127
0,81,127
0,81,127
0,81,127
0,82,127
0,82,127
0,82,127
0,83,127
0,83,127
0,83,127
0,84,127
0,84,127
0,84,127
0,85,127
0,85,127
0,85,127
0,86,127
0,86,127
0,86,127
0,87,127
0,87,127
0,87,127
0,87,127
0,88,127
0,88,127
0,88,127
0,89,127
0,89,127
0,89,127
0,90,127
0,90,127
0,90,127
0,91,127
0,91,127
0,91,127
0,92,127
0,92,127
0,92,127
0,93,127
0,93,127
0,93,127
0,94,127
0,94,127
0,94,127
0,94,127
0,95,127
0,95,127
0,95,127
0,96,127
0,96,127
0,96,127
0,97,127
0,97,127
0,97,127
0,98,127
0,98,127
0,98,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
0,99,127
